episode,r,l
12375,412.02634777042357,518.0
12376,457.8586065737789,568.0
12377,836.2252666710198,1001.0
12378,806.453439378136,972.0
12379,446.1771849709949,554.0
12380,464.92789869658935,575.0
12381,313.95784338865417,409.0
12382,824.3431610909829,991.0
12383,879.7191830621005,1001.0
12384,643.7487725292124,787.0
12385,878.1560249745568,1001.0
12386,758.876548944742,896.0
12387,615.9493840190507,753.0
12388,713.1813477241203,865.0
12389,834.8141023193866,1001.0
12390,759.024741736885,1001.0
12391,392.7822284724855,486.0
12392,804.6291628750135,925.0
12393,841.8184883542076,1001.0
12394,572.0791473048363,703.0
12395,610.0833821815253,801.0
12396,693.0449425035949,813.0
12397,544.4655267087468,712.0
12398,831.3530741988163,1001.0
12399,363.40234236702304,470.0
12400,843.7812033182314,1001.0
12401,579.8666379848049,695.0
12402,834.2181012164177,992.0
12403,294.68107618676925,422.0
12404,741.1818274129412,873.0
12405,825.2244335906695,1001.0
12406,886.2843817093128,1001.0
12407,901.4137141445169,1001.0
12408,841.8801533485276,1001.0
12409,580.0571541478814,718.0
12410,762.2691826309695,898.0
12411,747.1311108767305,888.0
12412,817.9013022996483,1001.0
12413,830.73438852786,1001.0
12414,572.1920585354716,685.0
12415,781.5092638327043,945.0
12416,692.5910905387702,802.0
12417,495.4433221812168,610.0
12418,671.5459720610303,877.0
12419,813.050570247768,1001.0
12420,728.1602966095652,890.0
12421,854.4507865587814,1001.0
12422,320.6292959721851,432.0
12423,743.2250487374629,960.0
12424,804.4358587831592,1001.0
12425,697.5568377865567,855.0
12426,759.5105200829618,1001.0
12427,646.285936971362,820.0
12428,786.071320711975,1001.0
12429,816.104744583722,1001.0
12430,593.086116574682,753.0
12431,632.5853517309916,770.0
12432,825.4417738611985,1001.0
12433,802.2889690870398,982.0
12434,820.9027524904309,1000.0
12435,797.0057985377093,946.0
12436,783.4023660799305,1001.0
12437,845.0198806883471,1001.0
12438,231.67256220340303,330.0
12439,360.24474159989904,494.0
12440,798.2570735784948,1001.0
12441,780.4255812453467,1001.0
12442,605.5649016039999,780.0
12443,897.6896316503593,1001.0
12444,273.5049653710348,411.0
12445,527.4040288325317,649.0
12446,563.6420635179516,693.0
12447,855.8928218757545,1001.0
12448,656.2498023860874,776.0
12449,260.4911882427174,379.0
12450,872.5960472046593,1001.0
12451,699.1587289018945,855.0
12452,805.0650741017594,1001.0
12453,822.9318436976255,1001.0
12454,880.1625717421834,1001.0
12455,570.1397657323798,698.0
12456,694.9228041787376,875.0
12457,747.1840043403554,865.0
12458,773.5030996521715,1001.0
12459,819.7301362376519,984.0
12460,812.5238440194614,966.0
12461,856.6499859497476,1001.0
12462,788.8303070680242,1001.0
12463,842.6399247980365,1001.0
12464,795.8821313716473,961.0
12465,541.8780269528949,666.0
12466,863.0852999957825,1001.0
12467,546.1608347101358,692.0
12468,838.5515378171377,1001.0
12469,641.0838120292929,760.0
12470,699.7107035622338,834.0
12471,760.3733165179591,897.0
12472,814.7094624439585,1001.0
12473,450.1918241025742,584.0
12474,890.8560851881826,1001.0
12475,809.522557889455,1001.0
12476,880.5365715664137,1001.0
12477,870.5499306183752,1001.0
12478,838.3459665867902,1001.0
12479,264.69262414049456,429.0
12480,703.445216718142,854.0
12481,788.649222060731,912.0
12482,696.5295348300632,845.0
12483,762.207544435422,894.0
12484,600.5012132441666,874.0
12485,845.5090848194117,1001.0
12486,842.4580702391753,1001.0
12487,853.3192224027064,1001.0
12488,820.3191462391213,1001.0
12489,859.3734415112293,1001.0
12490,782.0868750459663,917.0
12491,855.113707462362,1001.0
12492,601.0894594969546,732.0
12493,889.8912038531869,1001.0
12494,837.2518564787865,1001.0
12495,799.1092392786386,993.0
12496,695.6506143372154,874.0
12497,856.877475481852,1001.0
12498,815.2857532689661,1001.0
12499,736.9895356681805,1001.0
12500,689.2322191131886,1001.0
12501,604.37481188958,766.0
12502,504.8494585741841,630.0
12503,753.2861743617937,1001.0
12504,724.7184886507113,884.0
12505,830.7273261248505,1001.0
12506,829.550721789037,1001.0
12507,408.4590811239613,551.0
12508,687.2126944881076,826.0
12509,833.1090801331727,1001.0
12510,850.9376828648171,1001.0
12511,700.305474421312,854.0
12512,548.6577683523857,711.0
12513,844.1492907644559,1001.0
12514,766.0734217689802,886.0
12515,827.9575143548783,1001.0
12516,643.4702664477076,857.0
12517,797.2908108240154,1001.0
12518,770.4603938118122,939.0
12519,851.6801861897472,988.0
12520,740.4025702500478,1001.0
12521,736.8555653321416,876.0
12522,528.5043680577452,675.0
12523,769.3803807688591,1001.0
12524,484.45015989994215,627.0
12525,646.4005902797094,798.0
12526,733.7593523047111,1001.0
12527,391.23589466418827,524.0
12528,612.9833719072676,825.0
12529,510.3403991363271,653.0
12530,830.818685564753,1001.0
12531,812.0087983941324,965.0
12532,485.59060866613044,630.0
12533,444.0902226703216,586.0
12534,736.448615392109,985.0
12535,751.7285473579255,996.0
12536,827.1820106410418,1001.0
12537,873.9254431514637,1001.0
12538,896.7511418412907,1001.0
12539,748.9342467241505,951.0
12540,825.3237941698403,1001.0
12541,831.3665962792098,975.0
12542,402.77578117326317,544.0
12543,716.6357936162019,875.0
12544,496.38066859363926,617.0
12545,708.2971902867864,850.0
12546,812.9044265982033,1001.0
12547,527.194849979715,700.0
12548,891.0548542778864,1001.0
12549,837.8438881846984,1001.0
12550,673.0994776636911,919.0
12551,802.477293928745,1001.0
12552,636.2856474553281,782.0
12553,376.9525632693371,483.0
12554,745.3761381813549,870.0
12555,485.49187091874563,639.0
12556,887.3834438565806,1001.0
12557,511.16222833974535,674.0
12558,838.8114410941838,1001.0
12559,861.0944535371262,1001.0
12560,821.673035377697,1001.0
12561,503.1990879069992,623.0
12562,616.6237618388429,723.0
12563,413.6151057444391,548.0
12564,769.0656406235603,1001.0
12565,810.2955344928456,1001.0
12566,832.6964574861806,1001.0
12567,627.8188306070541,913.0
12568,776.6562865657762,1001.0
12569,835.2194690956475,1001.0
12570,825.2938895062942,1001.0
12571,424.29975822726226,565.0
12572,605.5809761042391,771.0
12573,338.9761827358136,464.0
12574,822.5843951570513,1001.0
12575,731.2127145047787,1001.0
12576,775.9741549301755,970.0
12577,725.4950300901664,897.0
12578,835.1223507817301,1001.0
12579,606.1012702880057,821.0
12580,722.288643318705,867.0
12581,758.4834756951748,944.0
12582,775.1720079996684,1001.0
12583,851.1278647158643,1001.0
12584,809.342997386373,1001.0
12585,477.8196634405896,611.0
12586,774.8053447885603,1001.0
12587,554.2261534739812,726.0
12588,829.8683214978483,1001.0
12589,839.7754724186576,1001.0
12590,816.157870862846,1001.0
12591,867.9920499999606,1001.0
12592,765.7327553996357,1001.0
12593,484.47223248187953,586.0
12594,562.8968115869461,745.0
12595,431.97506382746275,535.0
12596,760.609572680057,986.0
12597,827.8557923723902,1001.0
12598,550.9885332751995,656.0
12599,834.1561205500833,1001.0
12600,829.0333707379101,1001.0
12601,781.4482406293474,1001.0
12602,750.2839255642419,1001.0
12603,646.3162823451696,812.0
12604,807.8031218529254,1001.0
12605,776.4857070275851,1001.0
12606,738.4413649736907,1001.0
12607,849.8268214505239,1001.0
12608,813.7033279561526,1001.0
12609,745.2328622308255,917.0
12610,792.7606558500372,1001.0
12611,791.5268686032312,1001.0
12612,646.9959112985443,802.0
12613,833.6948936296819,1001.0
12614,646.5782200300092,812.0
12615,737.8410676644078,901.0
12616,878.8287311453782,1001.0
12617,794.8369923916906,962.0
12618,499.5760350907734,612.0
12619,648.6434361288576,794.0
12620,754.717079731382,1001.0
12621,862.8808777037209,1001.0
12622,705.7111526237734,863.0
12623,411.6749712880095,531.0
12624,867.8239945780687,1001.0
12625,685.6503121267237,873.0
12626,839.4811404564716,1001.0
12627,862.0275160398983,1001.0
12628,588.1813797650298,771.0
12629,528.1348077488396,652.0
12630,814.6424327079645,1001.0
12631,828.1386125968571,1001.0
12632,817.3553853110086,1001.0
12633,832.4117703999045,1001.0
12634,583.0403615211059,701.0
12635,506.3103070343004,638.0
12636,829.7491435210112,1001.0
12637,849.57489327253,967.0
12638,506.648132604395,604.0
12639,822.3706789413365,1001.0
12640,496.7987413724908,618.0
12641,424.07411654881963,523.0
12642,827.6955337598555,1001.0
12643,656.6051920024811,810.0
12644,733.5684673462381,856.0
12645,826.3138434466448,1001.0
12646,709.5863853767053,837.0
12647,821.5789119709983,1001.0
12648,694.2005974637044,857.0
12649,818.4600665043289,1001.0
12650,830.2302821439526,1001.0
12651,881.0667337548814,1001.0
12652,696.1386735365602,866.0
12653,560.8466306317723,719.0
12654,831.7371007500902,1001.0
12655,768.8252919459431,1001.0
12656,851.1302059654181,1001.0
12657,858.8442991033753,1001.0
12658,650.2228889017143,788.0
12659,674.1576453106235,809.0
12660,567.9115463774161,690.0
12661,858.9110414242111,1001.0
12662,877.0723234139973,1001.0
12663,844.8553682349359,1001.0
12664,747.5957751394383,917.0
12665,693.1765531195812,868.0
12666,781.509770924699,960.0
12667,629.9874623816112,755.0
12668,497.71732438137434,618.0
12669,857.7236660291381,1001.0
12670,614.0176557136105,713.0
12671,670.5558855429592,837.0
12672,874.5528702093453,1001.0
12673,838.3556637411143,1001.0
12674,336.50058729227726,432.0
12675,875.5389109449624,1001.0
12676,835.3907681616122,1001.0
12677,413.3585743321136,514.0
12678,852.1487544512435,1001.0
12679,836.0317078877536,1001.0
12680,451.03558126383575,558.0
12681,748.9309677002307,915.0
12682,836.8342107096073,1001.0
12683,571.6971936106562,759.0
12684,769.3178438359807,915.0
12685,433.6502098319672,540.0
12686,706.6099233569709,854.0
12687,668.3220715281608,822.0
12688,822.5161669068887,1001.0
12689,716.0246676145434,872.0
12690,872.2073549456196,1001.0
12691,633.1263036038961,763.0
12692,580.2755255789838,714.0
12693,876.8047444369622,1001.0
12694,793.730620364225,1001.0
12695,443.46509809849874,548.0
12696,482.4572983446679,601.0
12697,834.0476452387371,1001.0
12698,449.28061755475466,572.0
12699,858.5379684830415,1001.0
12700,485.4679066825191,601.0
12701,856.1854245658433,1001.0
12702,887.0864478854828,1001.0
12703,645.9081471953843,802.0
12704,764.9165208595358,941.0
12705,504.9423523359281,659.0
12706,836.4991036673183,1001.0
12707,867.3811601477191,1001.0
12708,751.069459748856,911.0
12709,695.301232849567,876.0
12710,665.9081266327307,816.0
12711,828.7957907876879,1001.0
12712,821.0286478575998,1001.0
12713,613.02662806183,725.0
12714,576.8068671371711,688.0
12715,880.2609468884323,1001.0
12716,869.6082134506846,1001.0
12717,825.1056084011144,985.0
12718,623.2058790334185,770.0
12719,804.5664763091809,1001.0
12720,876.7915619384803,1001.0
12721,826.5002935687293,1001.0
12722,654.699636379832,779.0
12723,615.8844683846162,760.0
12724,795.0599629275882,962.0
12725,883.2482673874529,1001.0
12726,814.779324025628,1001.0
12727,842.1854248752093,1001.0
12728,885.35709636562,1001.0
12729,839.6708407194678,968.0
12730,863.723340094626,1001.0
12731,684.0842339722637,817.0
12732,896.2093449356425,1001.0
12733,735.2725515608649,875.0
12734,750.9314785246419,871.0
12735,604.2441059896031,747.0
12736,802.0684827892431,1001.0
12737,826.7731367060132,1001.0
12738,746.0475062298488,852.0
12739,827.0665662979164,1001.0
12740,475.2040836338037,601.0
12741,864.6122880640281,1001.0
12742,895.3940580429194,1001.0
12743,686.0405819334444,961.0
12744,877.1772749871699,1001.0
12745,886.1583991073738,1001.0
12746,642.815399144934,771.0
12747,646.1601356676047,805.0
12748,843.3279166731706,1001.0
12749,658.2617703904767,778.0
12750,881.545002264889,1001.0
12751,891.7170351042322,1001.0
12752,485.7347081114954,601.0
12753,570.6188891967015,727.0
12754,858.0450151587484,976.0
12755,888.4185896868677,1001.0
12756,860.4495569481085,1001.0
12757,663.8292524996332,802.0
12758,729.7773691669062,841.0
12759,831.0822835859184,958.0
12760,515.2722506175702,619.0
12761,907.1537000020782,1001.0
12762,800.5122522270788,971.0
12763,783.1622598314794,894.0
12764,650.5345769407811,750.0
12765,569.6883984484161,672.0
12766,404.0868336789866,513.0
12767,791.3929003388818,943.0
12768,808.2452718455643,1001.0
12769,865.9917271966711,1001.0
12770,730.2096061218075,866.0
12771,873.67285468625,1001.0
12772,692.9512145245153,790.0
12773,507.56178439151626,658.0
12774,883.7262127873606,1001.0
12775,828.1673664126674,1001.0
12776,877.4367269734934,995.0
12777,656.7005778088618,765.0
12778,646.987610161127,763.0
12779,600.4801973625257,709.0
12780,467.45380232773033,609.0
12781,601.2998619746626,729.0
12782,823.7642607600183,1001.0
12783,919.4235464294704,1001.0
12784,483.6000471215273,584.0
12785,886.7566754677121,1001.0
12786,535.2306011774554,646.0
12787,402.0777276074034,504.0
12788,823.9945793120781,1001.0
12789,604.6170288743291,723.0
12790,863.5470668854208,1001.0
12791,790.528552182974,916.0
12792,490.5484424711702,594.0
12793,869.3608835925916,1001.0
12794,494.64101440841046,603.0
12795,847.4808198710995,985.0
12796,873.782990707558,1001.0
12797,826.3295337470176,1001.0
12798,579.5198466646889,687.0
12799,567.2271392695169,682.0
12800,599.5202281279226,709.0
12801,739.1251662300049,877.0
12802,868.9358059302417,1001.0
12803,693.9384804656943,827.0
12804,607.4831042695517,731.0
12805,852.9007351406312,1001.0
12806,861.9230647764313,1001.0
12807,862.9718756715015,973.0
12808,834.4101507286015,969.0
12809,831.2889329760786,1001.0
12810,600.6784488327222,704.0
12811,832.1189410789041,989.0
12812,471.81991106781663,576.0
12813,751.6962477180634,876.0
12814,908.470608062972,1001.0
12815,508.3236269884265,616.0
12816,571.8230943654241,699.0
12817,873.7735072434806,1001.0
12818,873.3676894243009,1001.0
12819,913.8392351446017,1001.0
12820,642.730694976079,740.0
12821,884.2982692520427,1001.0
12822,761.4075847426118,881.0
12823,861.9068896711267,1001.0
12824,918.5738882419562,1001.0
12825,884.306732630991,1001.0
12826,356.54822364475086,482.0
12827,907.2753311941018,1001.0
12828,891.6505348256478,1001.0
12829,843.9434802000424,1001.0
12830,499.16917672179204,592.0
12831,824.4678710404787,1001.0
12832,866.2198753924926,1001.0
12833,581.7359864015988,682.0
12834,702.2156377399532,813.0
12835,719.515579614108,835.0
12836,879.7288553795945,1001.0
12837,881.4468650645048,1001.0
12838,820.8618907049907,1001.0
12839,520.1076277075327,616.0
12840,866.7314126222055,1001.0
12841,633.8265759469549,779.0
12842,849.2706137059379,1001.0
12843,911.3527362805871,1001.0
12844,907.2609092732994,1001.0
12845,702.5404872442507,824.0
12846,723.1035165951947,833.0
12847,534.31725073852,654.0
12848,605.7128855812313,715.0
12849,852.6600914589774,968.0
12850,867.6865359109985,1001.0
12851,581.1022836330417,675.0
12852,909.8534685857383,1001.0
12853,876.6146087714317,1001.0
12854,734.5469058669377,941.0
12855,877.4071354294199,1001.0
12856,595.9530793597404,718.0
12857,519.2211304634118,620.0
12858,551.1514816537459,708.0
12859,380.7590229995499,463.0
12860,270.9677242462979,360.0
12861,886.5408971108554,1001.0
12862,910.1832772252127,1001.0
12863,821.3886264607542,1001.0
12864,468.70330035114773,583.0
12865,891.21431154832,1001.0
12866,848.6448166751926,1001.0
12867,576.4176538342617,698.0
12868,770.9926260581155,917.0
12869,447.9936187631482,563.0
12870,895.1641028881296,1001.0
12871,857.3668559620028,1001.0
12872,821.4452412568072,1001.0
12873,871.3356027388625,1001.0
12874,893.0361516405293,1001.0
12875,805.1276444732016,969.0
12876,836.0028045956981,1001.0
12877,228.31065555386635,344.0
12878,842.3511036388734,1001.0
12879,399.9098688122901,518.0
12880,861.2224127941106,1001.0
12881,527.9685174646296,629.0
12882,823.3460865091573,969.0
12883,835.5603244775408,1001.0
12884,876.9165464238573,1001.0
12885,526.2823716343488,631.0
12886,886.6938431481253,1001.0
12887,474.3492613582403,579.0
12888,485.41911300727514,596.0
12889,495.9822194236364,604.0
12890,886.7150221909652,1001.0
12891,910.5620266564056,1001.0
12892,875.1488730287881,1001.0
12893,869.9183036276218,1001.0
12894,795.881720852308,1001.0
12895,821.4236834426852,1001.0
12896,867.8656178190926,1001.0
12897,438.29613384823193,534.0
12898,888.7514051362336,1001.0
12899,518.5853353408248,639.0
12900,808.3141934290446,978.0
12901,687.0860078025913,817.0
12902,732.4374577368737,860.0
12903,418.0054268991802,522.0
12904,900.7894720815842,1001.0
12905,812.0487344628958,958.0
12906,608.913306522221,718.0
12907,882.8006968260165,1001.0
12908,906.4156220985958,1001.0
12909,895.8651545707786,1001.0
12910,818.5148892659092,965.0
12911,396.8941849726476,499.0
12912,807.3445807231875,1001.0
12913,870.0550979565472,1001.0
12914,856.5969371389368,1001.0
12915,849.0409773166708,1001.0
12916,457.56899913354323,578.0
12917,549.0123576574973,685.0
12918,449.53473549568645,557.0
12919,569.4007155821325,714.0
12920,644.662550887583,780.0
12921,389.3392549372393,489.0
12922,842.5795739190893,1001.0
12923,647.5404688303908,771.0
12924,460.1512958571822,574.0
12925,304.3411860546004,387.0
12926,864.144811949914,1001.0
12927,723.6134694080616,888.0
12928,630.4476436085132,738.0
12929,506.0621112909927,609.0
12930,620.9651538375489,744.0
12931,865.7982452396072,1001.0
12932,526.2529696654151,649.0
12933,588.7091886407502,719.0
12934,445.5417232118192,567.0
12935,565.9068205745014,688.0
12936,858.6109496221659,1001.0
12937,770.6167559053267,946.0
12938,887.3162550172408,1001.0
12939,602.8927079915095,762.0
12940,834.6029982686933,1001.0
12941,414.2220495548566,508.0
12942,898.9519624669722,1001.0
12943,305.1478507797764,391.0
12944,396.9331230158374,494.0
12945,727.0451690220191,886.0
